comunasubida|comunabajada|mediahora|viaje_laboral_promedio|viajes_adulto|viajes_estudiante|viajes_1_etapa|viajes_2_etapas|viajes_3_etapas|viajes_4_etapas|viajes_usan_metro
SAN RAMÓN|CERRILLOS|21:00:00|1,819354|1|0|0|1|0|0|0
SAN RAMÓN|CERRILLOS|21:30:00|1,67966|1|0|0|1|0|0|0
SAN RAMÓN|CERRILLOS|22:00:00|2,455198|1|0|0|1|0|0|0
SAN RAMÓN|CERRILLOS|22:30:00|1,85331|0|0|0|1|0|0|0
SAN RAMÓN|CERRO NAVIA|05:30:00|1,12458|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|06:00:00|2,53427|1|0|0|0|1|0|1
SAN RAMÓN|CERRO NAVIA|06:30:00|6,117006|4|0|0|3|1|0|4
SAN RAMÓN|CERRO NAVIA|07:00:00|3,286294|1|0|0|1|1|0|2
SAN RAMÓN|CERRO NAVIA|07:30:00|1,019866|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|08:00:00|0,756234|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|08:30:00|0,994144|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|09:00:00|1,267246|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|09:30:00|0,502408|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|10:00:00|0,252962|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|10:30:00|0,502176|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|11:00:00|0,483656|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|11:30:00|1,01328|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|12:00:00|1,22935|0|0|0|0|0|0|1
SAN RAMÓN|CERRO NAVIA|12:30:00|0,754026|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|13:00:00|0,501434|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|13:30:00|0,498488|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|14:00:00|0,775026|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|14:30:00|0,255902|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|15:00:00|0,518004|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|15:30:00|0,791626|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|16:00:00|0,518004|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|16:30:00|2,092304|1|0|0|1|0|0|1
SAN RAMÓN|CERRO NAVIA|17:00:00|0,514904|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|17:30:00|3,362188|1|0|0|1|0|0|1
SAN RAMÓN|CERRO NAVIA|18:00:00|3,88833|2|0|0|1|1|0|2
SAN RAMÓN|CERRO NAVIA|18:30:00|1,774968|1|0|0|1|0|0|1
SAN RAMÓN|CERRO NAVIA|19:00:00|1,818018|1|0|0|0|0|0|1
SAN RAMÓN|CERRO NAVIA|19:30:00|1,269498|1|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|20:00:00|1,29311|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|20:30:00|2,874264|2|0|0|1|0|0|2
SAN RAMÓN|CERRO NAVIA|21:00:00|1,034188|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|21:30:00|0,73991|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|22:00:00|0,506678|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|22:30:00|1,067512|0|0|0|0|0|0|0
SAN RAMÓN|CERRO NAVIA|23:30:00|0,294282|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|05:30:00|6,368814|4|0|0|1|3|0|3
SAN RAMÓN|CONCHALÍ|06:00:00|15,615672|10|0|0|6|5|0|9
SAN RAMÓN|CONCHALÍ|06:30:00|24,139128|16|0|0|7|11|0|14
SAN RAMÓN|CONCHALÍ|07:00:00|19,156214|12|0|0|7|7|0|13
SAN RAMÓN|CONCHALÍ|07:30:00|8,709222|6|0|0|3|3|0|6
SAN RAMÓN|CONCHALÍ|08:00:00|6,370168|4|0|0|3|2|0|4
SAN RAMÓN|CONCHALÍ|08:30:00|4,207306|3|0|0|2|0|0|2
SAN RAMÓN|CONCHALÍ|09:00:00|3,696568|2|0|0|2|1|0|2
SAN RAMÓN|CONCHALÍ|09:30:00|1,461064|0|0|0|1|0|0|1
SAN RAMÓN|CONCHALÍ|10:00:00|2,787516|1|0|0|0|1|0|1
SAN RAMÓN|CONCHALÍ|10:30:00|2,252296|1|0|0|1|0|0|1
SAN RAMÓN|CONCHALÍ|11:00:00|1,244152|1|0|0|0|0|0|1
SAN RAMÓN|CONCHALÍ|11:30:00|0,986884|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|12:00:00|1,97628|1|0|0|1|0|0|1
SAN RAMÓN|CONCHALÍ|12:30:00|0,9888|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|13:00:00|0,747894|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|13:30:00|1,265478|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|14:00:00|0,255902|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|14:30:00|1,026708|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|15:00:00|1,312092|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|15:30:00|1,302778|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|16:00:00|1,825244|1|0|0|1|0|0|0
SAN RAMÓN|CONCHALÍ|16:30:00|2,086066|1|0|0|0|1|0|1
SAN RAMÓN|CONCHALÍ|17:00:00|2,068218|0|0|0|0|0|0|1
SAN RAMÓN|CONCHALÍ|17:30:00|3,360824|2|0|0|0|1|0|2
SAN RAMÓN|CONCHALÍ|18:00:00|5,112176|3|0|0|2|1|0|2
SAN RAMÓN|CONCHALÍ|18:30:00|4,719804|3|0|0|1|2|0|2
SAN RAMÓN|CONCHALÍ|19:00:00|2,558842|2|0|0|1|0|0|1
SAN RAMÓN|CONCHALÍ|19:30:00|4,607402|2|0|0|2|1|0|3
SAN RAMÓN|CONCHALÍ|20:00:00|3,338478|2|0|0|1|1|0|2
SAN RAMÓN|CONCHALÍ|20:30:00|2,870766|2|0|0|1|0|0|2
SAN RAMÓN|CONCHALÍ|21:00:00|2,318892|1|0|0|0|0|0|1
SAN RAMÓN|CONCHALÍ|21:30:00|2,755558|2|0|0|1|0|0|0
SAN RAMÓN|CONCHALÍ|22:00:00|0,254722|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|22:30:00|2,029478|1|0|0|1|0|0|1
SAN RAMÓN|CONCHALÍ|23:00:00|0,25014|0|0|0|0|0|0|0
SAN RAMÓN|CONCHALÍ|23:30:00|0,243174|0|0|0|0|0|0|0
SAN RAMÓN|EL BOSQUE|00:00:00|0,97475|0|0|0|0|0|0|0
SAN RAMÓN|EL BOSQUE|00:30:00|0,649224|0|0|0|0|0|0|0
SAN RAMÓN|EL BOSQUE|01:00:00|0,24734|0|0|0|0|0|0|0
SAN RAMÓN|EL BOSQUE|04:30:00|0,543476|0|0|0|0|0|0|0
SAN RAMÓN|EL BOSQUE|05:30:00|0,911652|0|0|0|0|0|0|0
SAN RAMÓN|EL BOSQUE|06:00:00|5,85139|3|0|0|3|0|0|0
SAN RAMÓN|EL BOSQUE|06:30:00|10,180102|6|0|2|4|0|0|1
SAN RAMÓN|EL BOSQUE|07:00:00|25,017542|12|0|6|11|1|0|3
SAN RAMÓN|EL BOSQUE|07:30:00|31,94896|13|0|9|13|1|0|4
SAN RAMÓN|EL BOSQUE|08:00:00|32,938494|15|0|11|12|1|0|3
SAN RAMÓN|EL BOSQUE|08:30:00|14,992124|8|0|5|6|0|0|2
SAN RAMÓN|EL BOSQUE|09:00:00|15,855728|8|0|6|6|0|0|2
SAN RAMÓN|EL BOSQUE|09:30:00|11,025406|6|0|5|3|0|0|1
SAN RAMÓN|EL BOSQUE|10:00:00|11,054436|6|0|5|2|0|0|0
SAN RAMÓN|EL BOSQUE|10:30:00|11,84966|8|0|5|3|0|0|0
SAN RAMÓN|EL BOSQUE|11:00:00|13,377492|7|0|7|2|0|0|0
SAN RAMÓN|EL BOSQUE|11:30:00|11,582746|7|0|6|2|0|0|0
SAN RAMÓN|EL BOSQUE|12:00:00|10,572828|6|0|6|2|0|0|1
SAN RAMÓN|EL BOSQUE|12:30:00|9,852482|5|0|5|2|0|0|0
SAN RAMÓN|EL BOSQUE|13:00:00|15,678708|9|0|8|3|0|0|1
SAN RAMÓN|EL BOSQUE|13:30:00|11,575242|7|0|6|2|0|0|1
SAN RAMÓN|EL BOSQUE|14:00:00|13,073164|7|0|6|3|0|0|0
SAN RAMÓN|EL BOSQUE|14:30:00|14,33148|7|0|6|3|0|0|1
SAN RAMÓN|EL BOSQUE|15:00:00|15,51331|8|0|6|4|0|0|0
SAN RAMÓN|EL BOSQUE|15:30:00|16,466684|10|0|7|4|0|0|1
SAN RAMÓN|EL BOSQUE|16:00:00|18,30552|8|0|10|3|0|0|1
SAN RAMÓN|EL BOSQUE|16:30:00|19,768676|10|0|9|5|0|0|1
SAN RAMÓN|EL BOSQUE|17:00:00|28,14638|13|0|14|7|0|0|2
SAN RAMÓN|EL BOSQUE|17:30:00|23,791428|14|0|11|6|0|0|1
SAN RAMÓN|EL BOSQUE|18:00:00|35,5561279999999|22|0|20|6|0|0|2
SAN RAMÓN|EL BOSQUE|18:30:00|41,4425719999999|25|0|22|9|0|0|3
SAN RAMÓN|EL BOSQUE|19:00:00|48,5734919999999|30|0|28|8|0|0|2
SAN RAMÓN|EL BOSQUE|19:30:00|43,3086859999999|28|0|25|7|0|0|3
SAN RAMÓN|EL BOSQUE|20:00:00|39,0465079999999|25|0|22|6|1|0|3
SAN RAMÓN|EL BOSQUE|20:30:00|29,019852|18|0|15|6|0|0|2
SAN RAMÓN|EL BOSQUE|21:00:00|22,362682|12|0|11|4|0|0|2
SAN RAMÓN|EL BOSQUE|21:30:00|15,416622|8|0|7|4|0|0|2
SAN RAMÓN|EL BOSQUE|22:00:00|18,05207|7|0|7|6|0|0|2
SAN RAMÓN|EL BOSQUE|22:30:00|13,942356|7|0|8|2|0|0|1
SAN RAMÓN|EL BOSQUE|23:00:00|7,061712|4|0|4|0|0|0|0
SAN RAMÓN|EL BOSQUE|23:30:00|3,127428|0|0|1|1|0|0|0
SAN RAMÓN|ESTACIÓN CENTRAL|05:00:00|1,567522|1|0|0|1|0|0|0
SAN RAMÓN|ESTACIÓN CENTRAL|05:30:00|12,156086|8|0|0|5|2|0|7
SAN RAMÓN|ESTACIÓN CENTRAL|06:00:00|29,297868|17|0|3|14|2|0|16
SAN RAMÓN|ESTACIÓN CENTRAL|06:30:00|71,2446100000001|42|0|14|35|5|0|46
SAN RAMÓN|ESTACIÓN CENTRAL|07:00:00|110,372772|41|0|43|36|6|0|80
SAN RAMÓN|ESTACIÓN CENTRAL|07:30:00|53,73393|16|0|19|19|2|0|38
SAN RAMÓN|ESTACIÓN CENTRAL|08:00:00|60,08307|29|0|22|20|3|0|44
SAN RAMÓN|ESTACIÓN CENTRAL|08:30:00|42,6702580000001|18|0|14|17|2|0|32
SAN RAMÓN|ESTACIÓN CENTRAL|09:00:00|47,5206240000001|19|0|18|18|1|0|36
SAN RAMÓN|ESTACIÓN CENTRAL|09:30:00|33,431062|19|0|12|13|1|0|25
SAN RAMÓN|ESTACIÓN CENTRAL|10:00:00|31,757912|17|0|14|9|1|0|24
SAN RAMÓN|ESTACIÓN CENTRAL|10:30:00|25,18774|11|0|10|10|0|0|19
SAN RAMÓN|ESTACIÓN CENTRAL|11:00:00|18,089534|8|0|7|7|0|0|13
SAN RAMÓN|ESTACIÓN CENTRAL|11:30:00|11,634926|7|0|4|4|0|0|8
SAN RAMÓN|ESTACIÓN CENTRAL|12:00:00|15,758212|9|0|6|5|0|0|12
SAN RAMÓN|ESTACIÓN CENTRAL|12:30:00|18,317852|6|0|4|9|1|0|14
SAN RAMÓN|ESTACIÓN CENTRAL|13:00:00|20,258686|9|0|8|7|0|0|15
SAN RAMÓN|ESTACIÓN CENTRAL|13:30:00|18,545752|10|0|7|7|0|0|13
SAN RAMÓN|ESTACIÓN CENTRAL|14:00:00|15,675484|7|0|5|6|0|0|11
SAN RAMÓN|ESTACIÓN CENTRAL|14:30:00|18,533424|10|0|7|6|0|0|14
SAN RAMÓN|ESTACIÓN CENTRAL|15:00:00|14,64199|8|0|5|5|0|0|9
SAN RAMÓN|ESTACIÓN CENTRAL|15:30:00|15,378782|10|0|5|5|0|0|10
SAN RAMÓN|ESTACIÓN CENTRAL|16:00:00|16,462666|8|0|7|4|0|0|12
SAN RAMÓN|ESTACIÓN CENTRAL|16:30:00|16,752898|8|0|6|5|0|0|12
SAN RAMÓN|ESTACIÓN CENTRAL|17:00:00|24,257272|13|0|9|7|1|0|18
SAN RAMÓN|ESTACIÓN CENTRAL|17:30:00|24,609196|12|0|12|6|0|0|18
SAN RAMÓN|ESTACIÓN CENTRAL|18:00:00|19,27864|8|0|6|8|0|0|14
SAN RAMÓN|ESTACIÓN CENTRAL|18:30:00|15,41862|9|0|6|4|1|0|11
SAN RAMÓN|ESTACIÓN CENTRAL|19:00:00|14,37322|8|0|5|4|0|0|10
SAN RAMÓN|ESTACIÓN CENTRAL|19:30:00|11,963022|7|0|6|2|0|0|9
SAN RAMÓN|ESTACIÓN CENTRAL|20:00:00|11,585664|7|0|4|4|0|0|7
SAN RAMÓN|ESTACIÓN CENTRAL|20:30:00|6,51952|3|0|1|2|1|0|4
SAN RAMÓN|ESTACIÓN CENTRAL|21:00:00|5,222168|2|0|2|1|0|0|4
SAN RAMÓN|ESTACIÓN CENTRAL|21:30:00|5,68191|3|0|1|2|0|0|4
SAN RAMÓN|ESTACIÓN CENTRAL|22:00:00|5,36537|3|0|3|0|0|0|4
SAN RAMÓN|ESTACIÓN CENTRAL|22:30:00|1,541604|0|0|0|0|0|0|1
SAN RAMÓN|ESTACIÓN CENTRAL|23:00:00|0,27002|0|0|0|0|0|0|0
SAN RAMÓN|ESTACIÓN CENTRAL|23:30:00|0,490664|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|05:00:00|0,892412|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|05:30:00|16,280404|10|0|0|1|10|0|10
SAN RAMÓN|HUECHURABA|06:00:00|14,72778|10|0|0|5|5|0|10
SAN RAMÓN|HUECHURABA|06:30:00|12,727604|8|0|0|4|5|0|9
SAN RAMÓN|HUECHURABA|07:00:00|12,360148|8|0|0|5|4|0|9
SAN RAMÓN|HUECHURABA|07:30:00|10,453502|7|0|0|3|5|0|8
SAN RAMÓN|HUECHURABA|08:00:00|6,202202|3|0|0|2|2|0|4
SAN RAMÓN|HUECHURABA|08:30:00|3,478056|2|0|0|1|1|0|2
SAN RAMÓN|HUECHURABA|09:00:00|2,767508|1|0|0|0|1|0|2
SAN RAMÓN|HUECHURABA|09:30:00|2,244092|1|0|0|0|1|0|1
SAN RAMÓN|HUECHURABA|10:00:00|2,734666|1|0|0|1|1|0|2
SAN RAMÓN|HUECHURABA|10:30:00|1,996642|1|0|0|0|1|0|1
SAN RAMÓN|HUECHURABA|11:00:00|2,00497|1|0|0|0|1|0|1
SAN RAMÓN|HUECHURABA|12:00:00|0,746714|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|12:30:00|0,251288|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|13:00:00|0,992112|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|13:30:00|0,763594|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|14:00:00|0,772564|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|14:30:00|0,773268|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|15:00:00|0,772564|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|15:30:00|0,259002|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|16:00:00|0,27205|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|16:30:00|1,03841|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|17:00:00|0,54379|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|17:30:00|1,532156|1|0|0|1|0|0|1
SAN RAMÓN|HUECHURABA|18:00:00|2,035926|1|0|0|0|0|0|1
SAN RAMÓN|HUECHURABA|18:30:00|1,024098|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|19:00:00|0,506764|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|19:30:00|0,793254|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|20:00:00|4,12197|2|0|0|0|2|0|3
SAN RAMÓN|HUECHURABA|20:30:00|1,041416|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|21:00:00|1,305692|1|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|21:30:00|0,278818|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|22:00:00|0,251956|0|0|0|0|0|0|0
SAN RAMÓN|HUECHURABA|22:30:00|0,278818|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|04:00:00|1,193916|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|04:30:00|1,969408|1|0|0|1|0|0|0
SAN RAMÓN|INDEPENDENCIA|05:00:00|0,820144|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|05:30:00|10,984198|7|0|0|4|3|0|4
SAN RAMÓN|INDEPENDENCIA|06:00:00|17,587502|12|0|0|5|7|0|8
SAN RAMÓN|INDEPENDENCIA|06:30:00|37,997266|24|0|0|11|17|0|20
SAN RAMÓN|INDEPENDENCIA|07:00:00|26,382584|11|0|0|12|8|0|17
SAN RAMÓN|INDEPENDENCIA|07:30:00|27,502104|14|0|0|14|7|0|20
SAN RAMÓN|INDEPENDENCIA|08:00:00|20,5483|10|0|0|9|6|0|13
SAN RAMÓN|INDEPENDENCIA|08:30:00|8,987176|4|0|0|4|2|0|6
SAN RAMÓN|INDEPENDENCIA|09:00:00|6,779496|4|0|0|2|2|0|4
SAN RAMÓN|INDEPENDENCIA|09:30:00|6,431364|2|0|0|3|1|0|4
SAN RAMÓN|INDEPENDENCIA|10:00:00|4,001748|1|0|0|1|1|0|2
SAN RAMÓN|INDEPENDENCIA|10:30:00|1,744946|1|0|0|1|0|0|1
SAN RAMÓN|INDEPENDENCIA|11:00:00|3,513566|1|0|0|1|1|0|1
SAN RAMÓN|INDEPENDENCIA|11:30:00|2,722712|2|0|0|1|0|0|1
SAN RAMÓN|INDEPENDENCIA|12:00:00|1,747438|1|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|12:30:00|3,750644|2|0|0|1|1|0|2
SAN RAMÓN|INDEPENDENCIA|13:00:00|2,505232|0|0|0|1|0|0|1
SAN RAMÓN|INDEPENDENCIA|13:30:00|2,005178|1|0|0|1|0|0|0
SAN RAMÓN|INDEPENDENCIA|14:00:00|1,056178|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|14:30:00|2,07576|0|0|0|1|0|0|1
SAN RAMÓN|INDEPENDENCIA|15:00:00|0,526052|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|15:30:00|4,760026|2|0|0|2|1|0|2
SAN RAMÓN|INDEPENDENCIA|16:00:00|0,259002|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|16:30:00|3,121592|1|0|0|1|0|0|2
SAN RAMÓN|INDEPENDENCIA|17:00:00|3,3848|0|0|0|0|2|0|2
SAN RAMÓN|INDEPENDENCIA|17:30:00|4,370488|1|0|0|2|1|0|3
SAN RAMÓN|INDEPENDENCIA|18:00:00|1,55361|1|0|0|0|0|0|1
SAN RAMÓN|INDEPENDENCIA|18:30:00|4,88226|3|0|0|1|2|0|2
SAN RAMÓN|INDEPENDENCIA|19:00:00|4,10248|3|0|0|2|1|0|2
SAN RAMÓN|INDEPENDENCIA|19:30:00|1,553426|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|20:00:00|1,565578|1|0|0|0|0|0|1
SAN RAMÓN|INDEPENDENCIA|20:30:00|1,049412|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|21:00:00|4,435386|2|0|0|2|1|0|3
SAN RAMÓN|INDEPENDENCIA|21:30:00|1,555624|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|22:00:00|0,773066|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|22:30:00|0,27093|0|0|0|0|0|0|0
SAN RAMÓN|INDEPENDENCIA|23:00:00|0,28164|0|0|0|0|0|0|0
SAN RAMÓN|LA CISTERNA|00:00:00|1,74222|0|0|1|0|0|0|0
SAN RAMÓN|LA CISTERNA|00:30:00|0,801614|0|0|0|0|0|0|0
SAN RAMÓN|LA CISTERNA|01:00:00|1,11628|0|0|0|0|0|0|0
SAN RAMÓN|LA CISTERNA|04:30:00|3,502344|2|0|1|0|0|0|0
SAN RAMÓN|LA CISTERNA|05:00:00|1,329916|0|0|0|0|0|0|0
SAN RAMÓN|LA CISTERNA|05:30:00|17,233972|10|0|9|3|0|0|1
SAN RAMÓN|LA CISTERNA|06:00:00|68,9512|43|0|40|9|0|0|15
SAN RAMÓN|LA CISTERNA|06:30:00|88,8402660000001|55|0|55|12|0|0|22
SAN RAMÓN|LA CISTERNA|07:00:00|166,729038|78|0|105|21|2|0|46
SAN RAMÓN|LA CISTERNA|07:30:00|215,66637|70|0|144|21|2|0|79
SAN RAMÓN|LA CISTERNA|08:00:00|126,666188|60|0|82|15|0|0|31
SAN RAMÓN|LA CISTERNA|08:30:00|127,11894|63|0|82|17|1|0|30
SAN RAMÓN|LA CISTERNA|09:00:00|90,7716180000003|54|0|59|11|0|0|16
SAN RAMÓN|LA CISTERNA|09:30:00|89,962082|52|0|58|12|0|0|16
SAN RAMÓN|LA CISTERNA|10:00:00|72,1466|46|0|48|9|0|0|11
SAN RAMÓN|LA CISTERNA|10:30:00|70,599172|43|0|50|6|0|0|9
SAN RAMÓN|LA CISTERNA|11:00:00|70,5399059999999|44|0|49|6|0|0|12
SAN RAMÓN|LA CISTERNA|11:30:00|61,305028|36|0|39|9|0|0|11
SAN RAMÓN|LA CISTERNA|12:00:00|65,234852|40|0|45|6|0|0|13
SAN RAMÓN|LA CISTERNA|12:30:00|69,966204|40|0|48|7|0|0|12
SAN RAMÓN|LA CISTERNA|13:00:00|79,7964140000001|45|0|55|7|0|0|13
SAN RAMÓN|LA CISTERNA|13:30:00|67,4092720000001|34|0|46|6|0|0|8
SAN RAMÓN|LA CISTERNA|14:00:00|61,477284|31|0|38|8|0|0|10
SAN RAMÓN|LA CISTERNA|14:30:00|61,760166|31|0|38|8|0|0|11
SAN RAMÓN|LA CISTERNA|15:00:00|80,6409060000001|39|0|52|8|0|0|14
SAN RAMÓN|LA CISTERNA|15:30:00|75,8949740000001|39|0|48|9|0|0|15
SAN RAMÓN|LA CISTERNA|16:00:00|79,276876|36|0|51|8|0|0|14
SAN RAMÓN|LA CISTERNA|16:30:00|79,9903020000001|35|0|52|8|0|0|15
SAN RAMÓN|LA CISTERNA|17:00:00|87,2051840000001|38|0|58|8|0|0|17
SAN RAMÓN|LA CISTERNA|17:30:00|88,8715339999998|39|0|59|8|0|0|20
SAN RAMÓN|LA CISTERNA|18:00:00|83,4159499999997|39|0|52|11|0|0|18
SAN RAMÓN|LA CISTERNA|18:30:00|77,5382799999999|34|0|51|8|0|0|18
SAN RAMÓN|LA CISTERNA|19:00:00|72,8785059999999|31|0|47|9|0|0|17
SAN RAMÓN|LA CISTERNA|19:30:00|64,6959199999999|29|0|42|7|1|0|15
SAN RAMÓN|LA CISTERNA|20:00:00|48,943254|23|0|30|7|0|0|10
SAN RAMÓN|LA CISTERNA|20:30:00|41,8669399999999|18|0|25|5|1|0|10
SAN RAMÓN|LA CISTERNA|21:00:00|48,6829459999999|23|0|30|6|0|0|12
SAN RAMÓN|LA CISTERNA|21:30:00|33,877908|16|0|19|6|0|0|9
SAN RAMÓN|LA CISTERNA|22:00:00|24,753464|11|0|14|3|1|0|6
SAN RAMÓN|LA CISTERNA|22:30:00|22,328062|11|0|13|3|0|0|6
SAN RAMÓN|LA CISTERNA|23:00:00|7,187098|2|0|3|1|0|0|1
SAN RAMÓN|LA CISTERNA|23:30:00|4,43615|1|0|2|0|0|0|0
SAN RAMÓN|LA FLORIDA|00:30:00|0,591898|0|0|0|0|0|0|0
SAN RAMÓN|LA FLORIDA|01:00:00|0,33471|0|0|0|0|0|0|0
SAN RAMÓN|LA FLORIDA|01:30:00|0,807976|0|0|0|0|0|0|0
SAN RAMÓN|LA FLORIDA|02:00:00|0,33471|0|0|0|0|0|0|0
SAN RAMÓN|LA FLORIDA|03:30:00|0,29176|0|0|0|0|0|0|0
SAN RAMÓN|LA FLORIDA|05:30:00|6,07397|4|0|3|1|0|0|2
SAN RAMÓN|LA FLORIDA|06:00:00|25,445684|15|0|9|6|3|0|10
SAN RAMÓN|LA FLORIDA|06:30:00|37,044276|25|0|15|10|2|0|16
SAN RAMÓN|LA FLORIDA|07:00:00|81,7833500000003|45|0|39|22|2|0|39
SAN RAMÓN|LA FLORIDA|07:30:00|132,894416|50|0|74|25|4|0|78
SAN RAMÓN|LA FLORIDA|08:00:00|119,377574|50|0|68|20|4|0|63
SAN RAMÓN|LA FLORIDA|08:30:00|71,5327760000002|38|0|40|13|3|0|36
SAN RAMÓN|LA FLORIDA|09:00:00|79,7858520000001|46|0|42|16|4|0|35
SAN RAMÓN|LA FLORIDA|09:30:00|61,105872|35|0|35|12|1|0|27
SAN RAMÓN|LA FLORIDA|10:00:00|55,85091|30|0|31|12|1|0|27
SAN RAMÓN|LA FLORIDA|10:30:00|50,738664|27|0|31|8|1|0|25
SAN RAMÓN|LA FLORIDA|11:00:00|52,822566|30|0|30|11|1|0|25
SAN RAMÓN|LA FLORIDA|11:30:00|43,820598|25|0|28|6|0|0|20
SAN RAMÓN|LA FLORIDA|12:00:00|49,118684|28|0|33|5|0|0|23
SAN RAMÓN|LA FLORIDA|12:30:00|45,994904|25|0|30|6|0|0|21
SAN RAMÓN|LA FLORIDA|13:00:00|51,580796|26|0|30|10|0|0|22
SAN RAMÓN|LA FLORIDA|13:30:00|48,2729919999999|25|0|29|8|0|0|22
SAN RAMÓN|LA FLORIDA|14:00:00|59,4221979999999|32|0|31|13|1|0|26
SAN RAMÓN|LA FLORIDA|14:30:00|44,2653079999999|23|0|26|7|0|0|21
SAN RAMÓN|LA FLORIDA|15:00:00|58,0747999999999|28|0|33|10|1|0|23
SAN RAMÓN|LA FLORIDA|15:30:00|55,2549239999999|25|0|33|8|0|0|27
SAN RAMÓN|LA FLORIDA|16:00:00|58,4819899999999|26|0|35|7|1|0|27
SAN RAMÓN|LA FLORIDA|16:30:00|66,6377079999998|27|0|43|7|0|0|37
SAN RAMÓN|LA FLORIDA|17:00:00|65,3584059999999|27|0|37|11|1|0|31
SAN RAMÓN|LA FLORIDA|17:30:00|72,0170499999999|36|0|43|11|1|0|35
SAN RAMÓN|LA FLORIDA|18:00:00|70,3976279999998|34|0|39|14|0|0|35
SAN RAMÓN|LA FLORIDA|18:30:00|83,9543259999999|43|0|50|14|0|0|40
SAN RAMÓN|LA FLORIDA|19:00:00|67,9461039999999|37|0|41|10|1|0|33
SAN RAMÓN|LA FLORIDA|19:30:00|60,5712739999999|34|0|35|11|0|0|27
